seriesID,seriesCode,seriesName,seriesParent,seriesUnits,entityID,entityIso,entityName,dataValue,dataYear,dataNote,dataSource,seriesDescription,,Mobile,% mobile
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,247,VEN,Venezuela,0.7621,2020,Preliminary.,Comisión Nacional de Telecomunicaciones,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,247,VEN,Venezuela,3.57,2021,Preliminary,Comisión Nacional de Telecomunicaciones,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,247,VEN,Venezuela,4.42,2022,Preliminary,Comisión Nacional de Telecomunicaciones,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,0.37,7.7%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,249,VGB,British Virgin Islands,0,2018,,Telecommunications Regulatory Commission,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,250,VNM,Viet Nam,26.81,2018,,Ministry of Information and Communications,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,250,VNM,Viet Nam,45.58,2019,,Ministry of Information and Communications,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,250,VNM,Viet Nam,55.8,2020,,Ministry of Information and Communications,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,250,VNM,Viet Nam,69.4,2021,,Ministry of Information and Communications,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,250,VNM,Viet Nam,86.9,2022,,Ministry of Information and Communications,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,10.8,11.1%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,251,VUT,Vanuatu,0.00017377,2018,Not Collected,"Office of the Telecommunications, Radiocommunications & Broadcasting Regulator","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,251,VUT,Vanuatu,0.00106833,2019,In Megabytes,"Office of the Telecommunications, Radiocommunications & Broadcasting Regulator","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,251,VUT,Vanuatu,0.002771,2020,In Exabytes,"Office of the Telecommunications, Radiocommunications & Broadcasting Regulator","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,251,VUT,Vanuatu,0.003058,2021,In Exabytes,"Office of the Telecommunications, Radiocommunications & Broadcasting Regulator","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,251,VUT,Vanuatu,0.0035423,2022,In Exabytes,"Office of the Telecommunications, Radiocommunications & Broadcasting Regulator","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,0.0146961,80.6%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,255,YEM,Yemen,0.44,2021,This does not include the traffic generated by subscriptions of AdenNet.,Ministry of Telecommunications and Information Technology,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,255,YEM,Yemen,0.7,2022,This does not include the traffic generated by subscriptions of AdenNet.,Ministry of Telecommunications and Information Technology,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,0.09,11.4%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,256,SRB,Serbia,0.17,2014,,Regulatory  Agency for Electronic Communications and Postal Services (RATEL),"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,256,SRB,Serbia,0.2,2015,,Regulatory  Agency for Electronic Communications and Postal Services (RATEL),"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,256,SRB,Serbia,0.3,2016,,Regulatory Agency for Electronic Communications and Postal Services,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,256,SRB,Serbia,0.9,2017,,Regulatory Agency for Electronic Communications and Postal Services,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,256,SRB,Serbia,1.17,2018,,Regulatory Agency for Electronic Communications and Postal Services,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,256,SRB,Serbia,1.52,2019,,Regulatory  Agency for Electronic Communications and Postal Services (RATEL),"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,256,SRB,Serbia,2.34,2020,"Data for 2020, collected up to 16.04.2021.",Regulatory  Agency for Electronic Communications and Postal Services (RATEL),"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,256,SRB,Serbia,3.52,2021,"Data for 2021, have been changed, due to the difference in conversion GB to EB.",Regulatory  Agency for Electronic Communications and Postal Services (RATEL),"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,256,SRB,Serbia,4.26,2022,"Data for 2022, collected up to 06.06.2023.",Regulatory  Agency for Electronic Communications and Postal Services (RATEL),"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,0.834,16.4%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,259,ZMB,Zambia,0.02,2016,,Zambia Information & Communications Technology Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,259,ZMB,Zambia,0.04,2017,Total traffic of all ISPs including Vodafone Zambia,Zambia Information & Communications Technology Authority (ZICTA),"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,259,ZMB,Zambia,0.06,2018,Traffic for fixed ISPs,Zambia Information & Communications Technology Authority (ZICTA),"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,259,ZMB,Zambia,0.09,2019,Traffic for fixed ISPs,Zambia Information & Communications Technology Authority (ZICTA),"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,259,ZMB,Zambia,0.022206,2020,Traffic for fixed ISPs,Zambia Information & Communications Technology Authority (ZICTA),"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,259,ZMB,Zambia,0.021225,2021,Traffic for fixed ISPs,Zambia Information & Communications Technology Authority (ZICTA),"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,259,ZMB,Zambia,0.058035,2022,,Zambia Information & Communications Technology Authority (ZICTA),"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,0,0.0%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,260,ZWE,Zimbabwe,0.127801,2018,,POTRAZ,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,260,ZWE,Zimbabwe,0.164863,2019,,Postal and Telecommunications Regulatory Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
